Location    Name
uksouth     Microsoft.Azure.Extensions.Test520a0915-f9f0-4da4-9fa1-1b74fc1470aa-20200102083505
uksouth     Microsoft.Azure.Extensions.Test5397960f-023b-4979-9a8b-800d049045a4-20191007195417
uksouth     Microsoft.Azure.Extensions.Test55a36387-8a3f-4159-9884-29b97539a253-20200109080443
uksouth     Microsoft.Azure.Extensions.Test5645f186-4ee5-4209-af37-423660e3318c-20191231175947
uksouth     Microsoft.Azure.Extensions.Test58b4461d-4d2d-4395-b6d2-ab83d4d8c62f-20200111001002
uksouth     Microsoft.Azure.Extensions.Test5b0bf447-d98d-429d-8334-c032d197c743-20191003203846
uksouth     Microsoft.Azure.Extensions.Test5bc90367-1ea2-400b-a40c-321081bae3f3-20200108145035
uksouth     Microsoft.Azure.Extensions.Test5bd0562f-e939-456f-a6ee-c848d1aba616-20200101151641
uksouth     Microsoft.Azure.Extensions.Test5e4efe90-916c-4c96-802c-1508a5b6da78-20191231151150
uksouth     Microsoft.Azure.Extensions.Test5f8f0c10-cc3c-45ec-a068-fb1c7edfa0d9-20200101145958
uksouth     Microsoft.Azure.Extensions.Test60a000b7-286c-4b2b-9137-bbc088736419-20200108144920
uksouth     Microsoft.Azure.Extensions.Test6192a01b-ba47-4d08-904a-71647a49a112-20191008041625
uksouth     Microsoft.Azure.Extensions.Test62835538-89c6-4f66-9034-f7a4b176c615-20191007234245
uksouth     Microsoft.Azure.Extensions.Test651e4ad2-ee4a-462e-a506-b56b1969f5d0-20200110230749
uksouth     Microsoft.Azure.Extensions.Test691d94e5-c40c-4568-94b0-09b08aea42b1-20200106050808
uksouth     Microsoft.Azure.Extensions.Test6aa3643c-011a-4180-877f-cad955a8e664-20191007234642
uksouth     Microsoft.Azure.Extensions.Test6cfb469b-8478-468f-9bb5-691affd32abb-20200107083803
uksouth     Microsoft.Azure.Extensions.Test6d36b6b2-7956-4e62-91c1-c33792fd4bb1-20200110123203
uksouth     Microsoft.Azure.Extensions.Test6e28168e-a9c8-4c0a-8b40-60c2a1502d43-20200108052802
uksouth     Microsoft.Azure.Extensions.Test6eb763ac-7fbe-4e44-bee7-aad035ee2a7d-20200110084429
uksouth     Microsoft.Azure.Extensions.Test6efec253-f625-46f0-9d74-324f69e963d8-20200107070514
uksouth     Microsoft.Azure.Extensions.Test70fa7e4c-3122-4ff7-aec6-fe75ab660a01-20200108105900
uksouth     Microsoft.Azure.Extensions.Test710a5fbf-06c7-46ac-b96d-a29d2586422f-20200108083639
uksouth     Microsoft.Azure.Extensions.Test71d72489-67c6-45e2-b1e6-a19546efc823-20200105112903
uksouth     Microsoft.Azure.Extensions.Test721fccf1-2b3e-44b6-908f-51b910e88b09-20200111104931
uksouth     Microsoft.Azure.Extensions.Test742d0189-9e41-4f1b-8ad3-31c05d34903b-20200111103247
uksouth     Microsoft.Azure.Extensions.Test7836a97c-f56e-48d0-8b5d-61e79aeb3226-20200111071656
uksouth     Microsoft.Azure.Extensions.Test78666b2e-25c8-4a48-931a-3131a0317d73-20191002194352
uksouth     Microsoft.Azure.Extensions.Test79f13508-fcbd-47b9-988f-1c21ef5e7f2e-20191002015429
uksouth     Microsoft.Azure.Extensions.Test79fb90ce-4691-4212-99a7-6e4069bd5984-20191007234256
uksouth     Microsoft.Azure.Extensions.Test7a8cf687-6a21-4181-ba98-902fee717bd3-20200104103216
uksouth     Microsoft.Azure.Extensions.Test7aabf813-6644-483a-b9e0-ba6f8973ba1f-20191002232822
uksouth     Microsoft.Azure.Extensions.Test7c96c10a-0c8f-4ab0-83fd-1ad66a362e33-20191229033458
uksouth     Microsoft.Azure.Extensions.Test7e79b6ff-2559-44fe-b3ba-afaa68d63636-20200108112116
uksouth     Microsoft.Azure.Extensions.Test7ea372f7-ea7e-4b9e-bbad-4f35c1567aa2-20200108052736
uksouth     Microsoft.Azure.Extensions.Test7fac3d04-98a5-4fc4-904e-9ea3b86eadc2-20200106050751
uksouth     Microsoft.Azure.Extensions.Test7fe20dd6-9ed9-4126-bb1d-031c01ac4550-20200101114504
uksouth     Microsoft.Azure.Extensions.Test7ff974d9-c841-4249-b05b-bbf663cb4605-20200106084104
uksouth     Microsoft.Azure.Extensions.Test815bd4d5-fc24-4a47-be20-063c4809902c-20200109050508
uksouth     Microsoft.Azure.Extensions.Test817654d0-2109-4d95-9284-8c8a9d960d08-20200108053758
uksouth     Microsoft.Azure.Extensions.Test821ca3b6-dd05-4e80-b3d8-74ba03b2609b-20191231151151
uksouth     Microsoft.Azure.Extensions.Test8285dc3e-637d-4d46-9695-adc39cbe7d2f-20200108144457
uksouth     Microsoft.Azure.Extensions.Test828aae03-9239-4938-a303-c23c42311878-20200102083419
uksouth     Microsoft.Azure.Extensions.Test84afd814-5098-49ab-af99-e50350b5898b-20200110211134
uksouth     Microsoft.Azure.Extensions.Test85b08563-b15f-4202-a0bc-f2bc2df2c71a-20200107053335
uksouth     Microsoft.Azure.Extensions.Test88aac268-c087-4481-b78e-99b920784a33-20200101084853
uksouth     Microsoft.Azure.Extensions.Test88dbd442-a8cc-4874-81a0-d3192c61df62-20191001224544
uksouth     Microsoft.Azure.Extensions.Test894dfb75-a00f-4f0c-894c-cae1c9846ad3-20200105051803
uksouth     Microsoft.Azure.Extensions.Test8d09bf4d-ee63-4ab1-a986-a4b802418403-20200111051447
uksouth     Microsoft.Azure.Extensions.Test8d4d652b-4f05-4e99-93dd-78b9a36b5c78-20191003203755
uksouth     Microsoft.Azure.Extensions.Test8de64739-43d8-4f84-af65-fdb3d0885288-20200108053543
uksouth     Microsoft.Azure.Extensions.Test8e324c65-a51d-4eeb-9ec8-d5f8662dc041-20191228165107
uksouth     Microsoft.Azure.Extensions.Test8e564580-8e53-4300-85f1-bf7f31dd37ff-20200107013348
uksouth     Microsoft.Azure.Extensions.Test8f458ca7-8898-4d58-b93d-bfb0c3da028c-20200109050310
uksouth     Microsoft.Azure.Extensions.Test901cd6ca-5565-4552-a3de-d204d01935c0-20200108083706
uksouth     Microsoft.Azure.Extensions.Test907b39e5-4008-4b55-93a0-18e9697b9cf3-20200108053817
uksouth     Microsoft.Azure.Extensions.Test90c2be7c-d7ec-4abf-9fad-fef90fc3ef4d-20191004022234
uksouth     Microsoft.Azure.Extensions.Test922db678-6ee8-43d5-86ff-6a86e132d332-20200107085231
uksouth     Microsoft.Azure.Extensions.Test93b88aec-5277-4b1b-910c-7008e972ce91-20200107013304
uksouth     Microsoft.Azure.Extensions.Test95a9104b-6cba-42d8-82ff-cc37e5ac44db-20200108081723
uksouth     Microsoft.Azure.Extensions.Test96da1605-19e0-46eb-9ce0-53e840f5e2cb-20200101111729
uksouth     Microsoft.Azure.Extensions.Test996066b2-7d29-400f-929b-e343a21046f7-20191231151212
uksouth     Microsoft.Azure.Extensions.Test99663fff-ed21-4a91-9687-1a6da2abb033-20200106084508
uksouth     Microsoft.Azure.Extensions.Test9eb5efa5-c3c1-4c13-80a6-11f5eba67372-20200108144852
uksouth     Microsoft.Azure.Extensions.Testa3791896-b1fc-491e-ba0d-aefcd8d9e52a-20200105083503
uksouth     Microsoft.Azure.Extensions.Testa37ff709-a078-45a0-8187-41733df8e101-20200109050003
uksouth     Microsoft.Azure.Extensions.Testa4c5fe4e-936e-4be1-a612-a331aff54a8c-20200111105055
uksouth     Microsoft.Azure.Extensions.Testa59bce1d-e32c-423d-a86e-945d4aeb98b4-20200107051821
uksouth     Microsoft.Azure.Extensions.Testa604c059-8279-4f4d-a354-eec27222a06c-20200111051514
uksouth     Microsoft.Azure.Extensions.Testa71fefb1-0d9c-4fb3-8d3d-5dcd12d72b77-20200103103221
uksouth     Microsoft.Azure.Extensions.Testa748013d-c5a6-44f9-88eb-43167207c742-20200111051402
uksouth     Microsoft.Azure.Extensions.Testaab67022-4f2b-420d-a06a-2c4045110cdf-20191229033144
uksouth     Microsoft.Azure.Extensions.Testacab9541-280f-4491-9f49-ac57653f0a07-20200105083839
uksouth     Microsoft.Azure.Extensions.Testad298437-0349-4cc7-88a9-d8aabcba9df1-20191002233431
uksouth     Microsoft.Azure.Extensions.Testadd68286-f9e0-4ab1-a526-d8f3cf0f054e-20200105084128
uksouth     Microsoft.Azure.Extensions.Testade4c52b-18f5-4b67-8e93-945358ce4f7d-20191007234259
uksouth     Microsoft.Azure.Extensions.Testae421c1d-0211-4ef2-b372-564ce8ad484a-20200110104035
uksouth     Microsoft.Azure.Extensions.Testafbbd8bf-aec5-48bf-8fea-73fa15ccc315-20191001224727
uksouth     Microsoft.Azure.Extensions.Testb15148bf-78d2-42d4-ad08-b3ad8fb4b122-20200101084759
uksouth     Microsoft.Azure.Extensions.Testb4237708-3688-40ea-85a2-275c05f4d100-20191228083519
uksouth     Microsoft.Azure.Extensions.Testb799a18f-be45-4c5c-8438-163ac2e1f1e7-20191004190529
uksouth     Microsoft.Azure.Extensions.Testb7cee88a-e5ac-4af4-99c8-7247020b00c3-20200105051201
uksouth     Microsoft.Azure.Extensions.Testb7df0d9a-27c0-4ca5-b692-08dd90387b98-20200111083443
uksouth     Microsoft.Azure.Extensions.Testbbf6bf32-4bd0-4381-b8f7-2658f585df4d-20191003203846
uksouth     Microsoft.Azure.Extensions.Testbeea1376-166a-4b1a-8923-c907cc9737d9-20200107013336
uksouth     Microsoft.Azure.Extensions.Testbf9154e9-6166-48c2-86fe-1f331be606d7-20200107051823
uksouth     Microsoft.Azure.Extensions.Testc0d7c3c5-23b8-489c-a5e0-ae87c681b696-20200101083539
uksouth     Microsoft.Azure.Extensions.Testc193f31a-5186-4e93-84f6-0e4ab87b73c1-20200107052937
uksouth     Microsoft.Azure.Extensions.Testc1c7e8dc-fa8c-47d9-8305-de6d1451b939-20200101085248
uksouth     Microsoft.Azure.Extensions.Testc1d0c917-e2ae-430c-a2ca-383fb0fda046-20191007235839
uksouth     Microsoft.Azure.Extensions.Testc23a3fbb-6e95-4c0d-94fc-c8ab14dddf1c-20191231151117
uksouth     Microsoft.Azure.Extensions.Testc2697630-6247-411a-94b3-c2974ad8cbee-20191007195417
uksouth     Microsoft.Azure.Extensions.Testc466b80f-670f-4383-89b8-44e0d509fa20-20191002000516
uksouth     Microsoft.Azure.Extensions.Testc5c8d9bd-75fa-4db3-9f34-5d7b7098584c-20191003203851
uksouth     Microsoft.Azure.Extensions.Testc8b6d14b-a5db-48e0-bfad-a2818d432bea-20200104083443
uksouth     Microsoft.Azure.Extensions.Testc933efa8-c553-4b93-884f-b7221d9ca789-20191228083750
uksouth     Microsoft.Azure.Extensions.Testcbe8ab80-46ef-49b1-a7bb-4e3d6e50e49f-20200104050811
uksouth     Microsoft.Azure.Extensions.Testccc0b5e6-9b0d-451a-8ac4-6f4af293b913-20200106092645
uksouth     Microsoft.Azure.Extensions.Testcec64786-04b1-487c-80ec-050da646fb1c-20191005123412
uksouth     Microsoft.Azure.Extensions.Testd104a52f-eba2-401d-8e7f-a841c90f7712-20191228083553
uksouth     Microsoft.Azure.Extensions.Testd724cea4-0d3c-4539-b2ff-be08fb23a67e-20200107083714
uksouth     Microsoft.Azure.Extensions.Testd8e60bac-27ff-4fba-90b8-732c9c5ff91c-20191228083751
uksouth     Microsoft.Azure.Extensions.Testd99db4a5-7683-4584-89ad-fefd711de284-20191004190210
uksouth     Microsoft.Azure.Extensions.Testd9b4309a-67bc-4cd8-ac47-094cb20ca6aa-20200101090202
uksouth     Microsoft.Azure.Extensions.Testda3320e0-28f2-4146-a002-e06296362711-20191004190115
uksouth     Microsoft.Azure.Extensions.Testda714121-3240-4253-90c3-48c43f115c90-20200102083419
uksouth     Microsoft.Azure.Extensions.Testdb357558-60b4-4ee3-9ec3-ba22c5d827fb-20191004020617
uksouth     Microsoft.Azure.Extensions.Testdc7230e9-df6d-4edd-a57c-ef7e0432c463-20191002011345
uksouth     Microsoft.Azure.Extensions.Testdccb59de-436f-4935-bed6-2e677dcaf36a-20200109111802
uksouth     Microsoft.Azure.Extensions.Testde985b23-9333-4f6e-a5e8-82025a38b2af-20200102083510
uksouth     Microsoft.Azure.Extensions.Teste271da3e-cbcb-4ee7-8770-f297f414451f-20191003015540
uksouth     Microsoft.Azure.Extensions.Teste4070edd-aec0-455d-8a79-aecdb7170b6d-20191007234642
uksouth     Microsoft.Azure.Extensions.Teste42f351a-4da0-4f0d-93e9-ef1d98e06659-20200108083633
uksouth     Microsoft.Azure.Extensions.Teste66ca23c-f4bf-4eb3-8418-139364d19e7d-20200107062643
uksouth     Microsoft.Azure.Extensions.Teste78b1ab2-1380-48ab-9923-0276cdb7198b-20191001224742
uksouth     Microsoft.Azure.Extensions.Teste8607e14-b4f8-472a-bd5b-893b8d9612e6-20200112045941
uksouth     Microsoft.Azure.Extensions.Teste980b80e-3add-42c0-bc98-a84020b2d128-20200108101640
uksouth     Microsoft.Azure.Extensions.Tested79dba9-2d38-4ea9-a01c-56e94b30ca7a-20191007195447
uksouth     Microsoft.Azure.Extensions.Testee9dcf5f-f7c4-4192-a8f4-28e9bc7d0f7c-20191001225005
uksouth     Microsoft.Azure.Extensions.Testefbb340a-b68b-4200-872b-d05e7d29f92d-20191007195432
uksouth     Microsoft.Azure.Extensions.Testf1fc0559-6740-48dd-9501-2b933c731d52-20200103083458
uksouth     Microsoft.Azure.Extensions.Testf41dfc97-bb51-4fba-86ca-a6f2695c415a-20200107050834
uksouth     Microsoft.Azure.Extensions.Testf5784447-83ed-4c00-8764-ea0f932aafa2-20200106085748
uksouth     Microsoft.Azure.Extensions.Testf6128ef6-c13c-420e-8088-0710888ce88b-20200109050003
uksouth     Microsoft.Azure.Extensions.Testf863ab2c-ada9-4646-84c7-1f83a82375d7-20191229033226
uksouth     Microsoft.Azure.Extensions.Testfac552a7-418f-4baa-8f51-d199ceff5c68-20200103050817
uksouth     Microsoft.Azure.Extensions.Testfb7be054-5c15-494f-822c-b64f9a36e2f3-20200105051753
uksouth     Microsoft.Azure.Extensions.Testfc5c7585-6c9a-4aa4-a7c4-1223a94e00c7-20200104083552
uksouth     Microsoft.Azure.FileServer.Edp
uksouth     Microsoft.Azure.Geneva
uksouth     Microsoft.Azure.KeyVault
uksouth     Microsoft.Azure.KeyVault.Edp
uksouth     Microsoft.Azure.LabServices
uksouth     Microsoft.Azure.LabServices.test
uksouth     Microsoft.Azure.Monitor
uksouth     Microsoft.Azure.Monitor.Agent
uksouth     Microsoft.Azure.Monitor.Edp
uksouth     Microsoft.Azure.Monitor.VirtualMachines
uksouth     Microsoft.Azure.Monitor.VirtualMachines.Dev
uksouth     Microsoft.Azure.Monitor.VirtualMachines.Dev.INT
uksouth     Microsoft.Azure.Monitor.VirtualMachines.Dev.SCALE
uksouth     Microsoft.Azure.Monitor.VirtualMachines.Dev.TEST
uksouth     Microsoft.Azure.Monitor.VirtualMachines.GuestHealth
uksouth     Microsoft.Azure.Monitor.VirtualMachines.GuestHealth.DEV
uksouth     Microsoft.Azure.Monitor.VirtualMachines.GuestHealth.INT
uksouth     Microsoft.Azure.Monitor.VirtualMachines.GuestHealth.SCALE
uksouth     Microsoft.Azure.Monitor.VirtualMachines.GuestHealth.TEST
uksouth     Microsoft.Azure.Monitor.VirtualMachines.INT.Dev
uksouth     Microsoft.Azure.Monitor.VirtualMachines.SCALE.Dev
uksouth     Microsoft.Azure.Monitor.VirtualMachines.TEST.Dev
uksouth     Microsoft.Azure.Monitor.WorkloadInsights.Test
uksouth     Microsoft.Azure.Monitor.WorkloadInsightsTest.newnamespace
uksouth     Microsoft.Azure.Monitor.Workloads
uksouth     Microsoft.Azure.Monitor.Workloads.Dev
uksouth     Microsoft.Azure.Monitoring.DependencyAgent
uksouth     Microsoft.Azure.Monitoring.DependencyAgent.Edp
uksouth     Microsoft.Azure.Networking.DNS
uksouth     Microsoft.Azure.Networking.SDN
uksouth     Microsoft.Azure.NetworkWatcher
uksouth     Microsoft.Azure.NetworkWatcher.Test
uksouth     Microsoft.Azure.OpenSSH
uksouth     Microsoft.Azure.Performance.Diagnostics
uksouth     Microsoft.Azure.Performance.Diagnostics.Edp
uksouth     Microsoft.Azure.RecoveryServices
uksouth     Microsoft.Azure.RecoveryServices.Edp
uksouth     Microsoft.Azure.RecoveryServices.SiteRecovery
uksouth     Microsoft.Azure.RecoveryServices.SiteRecovery2
uksouth     Microsoft.Azure.RecoveryServices.WorkloadBackup
uksouth     Microsoft.Azure.RecoveryServices.WorkloadBackup.Edp
uksouth     Microsoft.Azure.Security
uksouth     Microsoft.Azure.Security.AntimalwareSignature
uksouth     Microsoft.Azure.Security.AntimalwareSignature.Edp
uksouth     Microsoft.Azure.Security.Dsms
uksouth     Microsoft.Azure.Security.Dsms.Edp
uksouth     Microsoft.Azure.Security.Edp
uksouth     Microsoft.Azure.Security.LinuxAttestation
uksouth     Microsoft.Azure.Security.LinuxTestAttestation
uksouth     Microsoft.Azure.Security.Monitoring
uksouth     Microsoft.Azure.Security.Monitoring.Test
uksouth     Microsoft.Azure.Security.Monitoring.Testing
uksouth     Microsoft.Azure.Security.Test
uksouth     Microsoft.Azure.Security.TestWindowsAttestation
uksouth     Microsoft.Azure.Security.WindowsAttestation
uksouth     Microsoft.Azure.Security.WinTestAttestation
uksouth     Microsoft.Azure.Sentinel.DnsExtension.Dev
uksouth     Microsoft.Azure.ServiceFabric.MC
uksouth     Microsoft.Azure.ServiceFabric.MC.Test
uksouth     Microsoft.Azure.SiteRecovery.Stage
uksouth     Microsoft.Azure.SiteRecovery.Test
uksouth     Microsoft.Azure.SiteRecovery2.Test
uksouth     Microsoft.Azure.Test.Identity
uksouth     Microsoft.Azure.WindowsFabric.Test
uksouth     Microsoft.Azure.WorkloadInsights.Linux.ReleasePipeTest
uksouth     Microsoft.Azure.WorkloadInsights.Linux.ReleasePipeTest.INT
uksouth     Microsoft.Azure.WorkloadInsights.Linux.ReleasePipeTest.TEST
uksouth     Microsoft.Azure.WorkloadInsights.Linux.Test1
uksouth     Microsoft.Azure.WorkloadInsights.Linux.Test2
uksouth     Microsoft.Azure.WorkloadInsights.Linux.Test3
uksouth     Microsoft.Azure.WorkloadInsights.Linux.Test4
uksouth     Microsoft.Azure.WorkloadInsights.Linux.Test5
uksouth     Microsoft.Azure.WorkloadInsights.Linux.Test5.INT
uksouth     Microsoft.Azure.WorkloadInsights.Linux.Test5.TEST
uksouth     Microsoft.Azure.WorkloadInsights.Linux.VincentTest
uksouth     Microsoft.Azure.WorkloadInsights.Linux.VincentTest2
uksouth     Microsoft.Azure.WorkloadInsights.Linux.VincentTest3
uksouth     Microsoft.Azure.WorkloadInsights.Linux.VincentTest4
uksouth     Microsoft.Azure.WorkloadInsights.Test
uksouth     Microsoft.Azure.WorkloadInsights.TestTest
uksouth     Microsoft.Azure.WorkloadInsights.TestTest.INT
uksouth     Microsoft.Azure.WorkloadInsights.TestTest.TEST
uksouth     Microsoft.Azure.WorkloadInsights.Windows.ReleasePipeTest.INT
uksouth     Microsoft.Azure.WorkloadInsights.Windows.ReleasePipeTest.TEST
uksouth     Microsoft.Azure.Workloads
uksouth     Microsoft.AzureCAT.AzureEnhancedMonitoring
uksouth     Microsoft.AzureCAT.AzureEnhancedMonitoring.Test
uksouth     Microsoft.AzureCAT.AzureEnhancedMonitoringTest
uksouth     Microsoft.AzureData
uksouth     Microsoft.AzureData.Test
uksouth     Microsoft.AzureMonitor.WorkloadInsights
uksouth     Microsoft.AzureMonitor.WorkloadInsights.Canary
uksouth     Microsoft.AzureMonitor.WorkloadInsights.Corp
uksouth     Microsoft.AzureMonitor.WorkloadInsights.Linux.Test
uksouth     Microsoft.AzureMonitor.WorkloadInsights.LinuxTest
uksouth     Microsoft.AzureMonitor.WorkloadInsights.Meya0206
uksouth     Microsoft.AzureMonitor.WorkloadInsights.MeyaCorp
uksouth     Microsoft.AzureMonitor.WorkloadInsights.Test
uksouth     Microsoft.AzureMonitor.WorkloadInsights.Testing
uksouth     Microsoft.AzureSecurity.JITAccess
uksouth     Microsoft.CloudBackup.Workload.Extension
uksouth     Microsoft.CloudBackup.Workload.Extension.Edp
uksouth     Microsoft.Compute
uksouth     Microsoft.Compute.Test
uksouth     Microsoft.Compute.TestSar
uksouth     Microsoft.CPlat.Core
uksouth     Microsoft.CPlat.Core.Edp
uksouth     Microsoft.Dcsswe.Extensions
uksouth     Microsoft.EnterpriseCloud.Monitoring
uksouth     Microsoft.EnterpriseCloud.Monitoring.Edp
uksouth     Microsoft.EnterpriseCloud.Monitoring.Test
uksouth     Microsoft.Golive.Extensions
uksouth     Microsoft.GuestConfig.Test
uksouth     Microsoft.GuestConfiguration
uksouth     Microsoft.GuestConfiguration.Edp
uksouth     Microsoft.GuestConfiguration.Test
uksouth     Microsoft.HpcCompute
uksouth     Microsoft.HpcCompute.Edp
uksouth     Microsoft.HpcPack
uksouth     Microsoft.Interceptor
uksouth     Microsoft.M365
uksouth     Microsoft.M365SecurityConfiguration.Kevlar.Test
uksouth     Microsoft.ManagedIdentity
uksouth     Microsoft.ManagedServices
uksouth     Microsoft.ManagedServices.Edp
uksouth     Microsoft.MonitoringAgent.Extension
uksouth     Microsoft.Network
uksouth     Microsoft.OSTCExtensions
uksouth     Microsoft.OSTCExtensions.Edp
uksouth     Microsoft.OSTCExtensions.Test
uksouth     Microsoft.OSTCExtensions.Testing
uksouth     Microsoft.Powershell
uksouth     Microsoft.Powershell.Test
uksouth     Microsoft.Powershell.Test01
uksouth     Microsoft.SecurityManagement.Kevlar
uksouth     Microsoft.Sentinel.AzureMonitorAgentExtensions
uksouth     Microsoft.SoftwareUpdateManagement
uksouth     Microsoft.SoftwareUpdateManagement.Test
uksouth     Microsoft.SqlServer.Managability.IaaS.Test
uksouth     Microsoft.SqlServer.Management
uksouth     Microsoft.SqlServer.Management.Test
uksouth     Microsoft.SystemCenter
uksouth     Microsoft.SystemCenter.Test
uksouth     Microsoft.Test.Azure.Workloads
uksouth     Microsoft.TestSqlServer.Edp
uksouth     Microsoft.VisualStudio.Azure.ETWTraceListenerService
uksouth     Microsoft.VisualStudio.Azure.RemoteDebug
uksouth     Microsoft.VisualStudio.Azure.RemoteDebug.Json
uksouth     Microsoft.VisualStudio.ServiceProfiler
uksouth     Microsoft.VisualStudio.Services
uksouth     Microsoft.VisualStudio.WindowsAzure.DevTest
uksouth     Microsoft.VisualStudio.WindowsAzure.DevTest.Test
uksouth     Microsoft.VisualStudio.WindowsAzure.RemoteDebug
uksouth     Microsoft.VisualStudio.WindowsAzure.Test.RemoteDebug
uksouth     Microsoft.Windows.Azure.Extensions
uksouth     Microsoft.Windows.AzureRemoteApp.Test
uksouth     Microsoft.Windows.RemoteDesktop
uksouth     Microsoft.WindowsAdminCenter
uksouth     Microsoft.WindowsAdminCenter.Test
uksouth     Microsoft.WindowsAzure.Compute
uksouth     Microsoft.WindowsAzure.Compute.test
uksouth     Microsoft.WVD
uksouth     microsoftagciuk
uksouth     microsoftazurecituswarp
uksouth     MicrosoftAzureSiteRecovery
uksouth     MicrosoftBizTalkServer
uksouth     MicrosoftCBLMariner
uksouth     microsoftcmotest
uksouth     microsoftcorporation1602274591143
uksouth     microsoftcorporation1620407702632
uksouth     MicrosoftDynamicsAX
uksouth     MicrosoftDynamicsNAV
uksouth     microsoftfarmbeats
uksouth     MicrosoftHybridCloudStorage
uksouth     MicrosoftOSTC
uksouth     MicrosoftPowerBI
uksouth     MicrosoftRServer
uksouth     MicrosoftSharePoint
uksouth     MicrosoftSQLServer
uksouth     MicrosoftTestLinuxPPS
uksouth     MicrosoftVisualStudio
uksouth     MicrosoftWindowsDesktop
uksouth     MicrosoftWindowsServer
uksouth     MicrosoftWindowsServerHPCPack
uksouth     microsoft_iot_edge
uksouth     microsoft_javaeeonazure_test
uksouth     microstrategy
uksouth     midasolutions
uksouth     middleware
uksouth     midfin
uksouth     midvision
uksouth     mihupcommunicationspvtltd1599046998010
uksouth     mindcti
uksouth     minio
uksouth     miraclelinux
uksouth     miracl_linux
uksouth     miri-infotech-pvt-ltd
uksouth     mistio1601460379393
uksouth     mobilab
uksouth     modern-systems
uksouth     modexblockchaindatabase
uksouth     monetdbsolutions1611751313758
uksouth     monitorapp1579029852605
uksouth     monitorcomputersystemsltd
uksouth     moogsoft
uksouth     morpheus-data
uksouth     moviemasher
uksouth     mriisoftllc1579457820427
uksouth     msopentech
uksouth     mtnfog
uksouth     multima1643619641681
uksouth     multisoft-ab
uksouth     mvp-systems
uksouth     mwg_azure
uksouth     mxhero
uksouth     my-com
uksouth     myarchinc1614657280935
uksouth     narrativescience
uksouth     nasuni
uksouth     nasunicorporation
uksouth     navicloudrsoftwarepteltd1601967280369
uksouth     ncache
uksouth     ncbi
uksouth     ncomputingglobalinc1604353053068
uksouth     ndl
uksouth     ndstriyelotomasyonsistemlerisanvetica1623147454601
uksouth     nebbiolo-technologies-inc
uksouth     nec-technologies
uksouth     nefelinetworks1591201080882
uksouth     neo4j
uksouth     neos
uksouth     neowaybusinesssolutions-4956350
uksouth     netapp
uksouth     netatwork
uksouth     netfoundryinc
uksouth     netgate
uksouth     netikus-net-ltd
uksouth     netiq
uksouth     netka
uksouth     netmail
uksouth     netscout
uksouth     netspi
uksouth     netsweeper
uksouth     networksexchangetechnologyltd
uksouth     netwrix
uksouth     netx
uksouth     neusoft-neteye
uksouth     newegginc1646343565758
uksouth     newnetcommunicationtechnologies1589991852134
uksouth     NewRelic.Infrastructure.Extensions
uksouth     newtglobalconsultingllc1581492268566
uksouth     nextronic-5290868
uksouth     nginxinc
uksouth     nice-it-management-solutions
uksouth     nicepeopleatwork
uksouth     nilespartnersinc1617691698386
uksouth     niolabs-5229713
uksouth     nirvatosoftwarepvtltd1601368706606
uksouth     nodejsapi
uksouth     noianetworklimited1584098036197
uksouth     nokiaofamericacorporation1591716055441
uksouth     noobaa
uksouth     norcominformationtechnologygmbhcokgaa
uksouth     noricumcloudsolutions1600524477681
uksouth     norsync
uksouth     northbridge-secure
uksouth     nozominetworks1582208017986
uksouth     nri
uksouth     ntegralinc1586961136942
uksouth     ntt-data-intellilink-corporation
uksouth     nttdata
uksouth     nttltd
uksouth     nuco-networks
uksouth     numbersbelieve
uksouth     numtrallcpublisher
uksouth     nuxeo
uksouth     nvidia
uksouth     o2mc-real-time-data-platform
uksouth     objectivity-inc
uksouth     objectivity1595351622261
uksouth     oceanblue-cloud
uksouth     OctopusDeploy.Tentacle
uksouth     odix
uksouth     odysseuscomputationalsolutions1630242118741
uksouth     odysseyconsultantsltd
uksouth     officeatwork-ag
uksouth     omega-software
uksouth     onapsis
uksouth     oncore_cloud_services-4944214
uksouth     onexgroup
uksouth     onspecta
uksouth     ontology
uksouth     onyx-point-inc
uksouth     op5
uksouth     open-connect-systems
uksouth     opencell
uksouth     openlinkswcom-pago
uksouth     OpenLogic
uksouth     openrefactoryinc1620140917523
uksouth     openshotstudiosllc
uksouth     opentext
uksouth     openvpn
uksouth     opslogix
uksouth     opswatinc1619007967290
uksouth     optimitiveslu1618320281443
uksouth     option3
uksouth     Oracle
uksouth     oraylis
uksouth     oraylisbi
uksouth     orbs-network
uksouth     oriana
uksouth     orientdb
uksouth     oroinc
uksouth     osirium-ltd
uksouth     osisoft
uksouth     osnexus
uksouth     outpost24
uksouth     outsystems
uksouth     ovaledge1618392232783
uksouth     pachyderminc1585170006545
uksouth     pacteratechnologiesinc
uksouth     paladionnetworkspvtltd1606120508449
uksouth     paloaltonetworks
uksouth     panopta
uksouth     panorama-necto
uksouth     panzura-file-system
uksouth     parabole
uksouth     paralaxiomtechnologiesprivatelimited1596433357886
uksouth     parallels
uksouth     parasoft
uksouth     parkersoftwarelimited1609786657569
uksouth     parsec-for-teams
uksouth     pasifikciptamandiri
uksouth     passlogy
uksouth     paxata
uksouth     pcman
uksouth     peer-software-inc
uksouth     penta-security-systems-inc
uksouth     percona
uksouth     perforce
